FID,Id,soft_slope,soft_shelf,s_t_s_bott,sst,ocean_poll,dem_non_hi,dem_dest,X,Y
283,0,0,0,1,29,1.1197701,0.6663960,0.5886050,869775.778719000050000,6444416.224840000300000
284,0,0,0,1,28,1.1496500,0.6663960,0.5886050,871775.778719000050000,6444416.224840000300000
285,0,0,0,1,0,1.1621600,0.6663960,0.5886050,873775.778719000050000,6444416.224840000300000
286,0,0,0,1,0,1.1330301,6.4273200,0.3487790,875775.778719000050000,6444416.224840000300000
287,0,0,0,1,0,1.1117300,6.4273200,0.3487790,877775.778719000050000,6444416.224840000300000
288,0,0,0,1,0,0.8397270,6.4273200,0.3487790,885775.778719000050000,6444416.224840000300000
289,0,0,0,1,0,1.4704900,6.9893398,0.3792770,887775.778719000050000,6444416.224840000300000
290,0,0,0,1,22,1.5102500,6.9893398,0.3792770,889775.778719000050000,6444416.224840000300000
291,0,0,0,1,22,1.5030299,6.9893398,0.3792770,891775.778719000050000,6444416.224840000300000
292,0,0,0,1,21,1.4835600,6.9893398,0.3792770,893775.778719000050000,6444416.224840000300000
293,0,0,0,1,20,1.4621300,6.9893398,0.3792770,895775.778719000050000,6444416.224840000300000
294,0,0,0,1,22,1.4507200,6.9893398,0.3792770,897775.778719000050000,6444416.224840000300000
295,0,0,0,1,23,1.4248300,7.2990699,0.3960840,899775.778719000050000,6444416.224840000300000
296,0,0,0,1,22,1.4360700,7.2990699,0.3960840,901775.778719000050000,6444416.224840000300000
297,0,0,0,1,21,1.4455800,7.2990699,0.3960840,903775.778719000050000,6444416.224840000300000
298,0,0,0,1,0,1.4983000,0.9614390,0.8035720,687775.778719000050000,6446416.224840000300000
299,0,0,0,1,20,1.4968300,0.9614390,0.8035720,689775.778719000050000,6446416.224840000300000
300,0,0,0,1,19,1.5019799,0.9614390,0.8035720,691775.778719000050000,6446416.224840000300000
301,0,0,0,1,17,1.5018300,0.9614390,0.8035720,693775.778719000050000,6446416.224840000300000
302,0,0,0,1,16,1.4907300,0.9614390,0.8035720,695775.778719000050000,6446416.224840000300000
303,0,0,0,1,15,1.4704200,0.9614390,0.8035720,697775.778719000050000,6446416.224840000300000
304,0,0,0,1,17,1.4257500,0.9614390,0.8035720,699775.778719000050000,6446416.224840000300000
305,0,0,0,1,22,1.4021100,0.9614390,0.8035720,701775.778719000050000,6446416.224840000300000
306,0,0,0,1,25,1.3684400,1.0254600,0.8170680,703775.778719000050000,6446416.224840000300000
307,0,0,0,1,24,1.3386800,1.0254600,0.8170680,705775.778719000050000,6446416.224840000300000
308,0,0,0,1,24,1.3038000,1.0254600,0.8170680,707775.778719000050000,6446416.224840000300000
309,0,0,0,1,23,1.2608300,1.0254600,0.8170680,709775.778719000050000,6446416.224840000300000
310,0,0,0,1,22,1.2329400,1.0254600,0.8170680,711775.778719000050000,6446416.224840000300000
311,0,0,0,1,20,1.1644300,1.0254600,0.8170680,713775.778719000050000,6446416.224840000300000
312,0,0,0,1,22,0.9636190,1.0254600,0.8170680,721775.778719000050000,6446416.224840000300000
313,0,0,0,1,34,0.6380530,1.0485400,0.8354570,729775.778719000050000,6446416.224840000300000
314,0,0,0,1,33,0.7540230,1.0485400,0.8354570,731775.778719000050000,6446416.224840000300000
315,0,0,0,1,32,0.7146500,1.0485400,0.8354570,733775.778719000050000,6446416.224840000300000
316,0,0,0,1,32,0.7054100,1.0485400,0.8354570,735775.778719000050000,6446416.224840000300000
317,0,0,0,1,31,0.7106470,1.0485400,0.8354570,737775.778719000050000,6446416.224840000300000
318,0,0,0,1,28,0.7238590,1.3930800,1.6985600,739775.778719000050000,6446416.224840000300000
319,0,0,0,1,26,0.7118700,1.3930800,1.6985600,741775.778719000050000,6446416.224840000300000
320,0,0,0,1,26,0.6834850,1.3930800,1.6985600,743775.778719000050000,6446416.224840000300000
321,0,0,0,1,27,0.9740510,1.3930800,1.6985600,747775.778719000050000,6446416.224840000300000
322,0,0,0,1,27,1.0719700,1.3930800,1.6985600,749775.778719000050000,6446416.224840000300000
323,0,0,0,1,26,1.1695499,1.3796000,1.6821200,751775.778719000050000,6446416.224840000300000
324,0,0,0,1,24,1.2395300,1.3796000,1.6821200,753775.778719000050000,6446416.224840000300000
325,0,0,0,1,25,1.3245699,1.3796000,1.6821200,755775.778719000050000,6446416.224840000300000
326,0,0,0,1,26,1.4121300,1.3796000,1.6821200,757775.778719000050000,6446416.224840000300000
327,0,0,0,1,27,1.4456100,1.3796000,1.6821200,759775.778719000050000,6446416.224840000300000
328,0,0,0,1,28,1.4253401,1.3796000,1.6821200,761775.778719000050000,6446416.224840000300000
329,0,0,0,1,25,1.3871400,1.3796000,1.6821200,763775.778719000050000,6446416.224840000300000
330,0,0,0,1,23,1.3536201,1.2430800,1.5156600,765775.778719000050000,6446416.224840000300000
331,0,0,0,1,21,1.3154401,1.2430800,1.5156600,767775.778719000050000,6446416.224840000300000
332,0,0,0,1,19,1.2645800,1.2430800,1.5156600,769775.778719000050000,6446416.224840000300000
333,0,0,0,1,22,1.2207900,1.2430800,1.5156600,771775.778719000050000,6446416.224840000300000
334,0,0,0,1,25,1.1887400,1.2430800,1.5156600,773775.778719000050000,6446416.224840000300000
335,0,0,0,1,29,1.1583101,1.2430800,1.5156600,775775.778719000050000,6446416.224840000300000
336,0,0,0,1,32,1.0940400,1.2739700,1.7372500,777775.778719000050000,6446416.224840000300000
337,0,0,0,1,34,1.0285600,1.2739700,1.7372500,779775.778719000050000,6446416.224840000300000
338,0,0,0,1,0,0.6059540,0.6663960,0.5886050,865775.778719000050000,6446416.224840000300000
339,0,0,0,1,0,1.1130900,0.6663960,0.5886050,867775.778719000050000,6446416.224840000300000
340,0,0,0,1,28,1.1018699,0.6663960,0.5886050,869775.778719000050000,6446416.224840000300000
341,0,0,0,1,28,1.1383200,0.6663960,0.5886050,871775.778719000050000,6446416.224840000300000
342,0,0,0,1,0,1.1526000,0.6663960,0.5886050,873775.778719000050000,6446416.224840000300000
343,0,0,0,1,0,1.1168900,6.4273200,0.3487790,875775.778719000050000,6446416.224840000300000
344,0,0,0,1,23,1.5357800,6.9893398,0.3792770,889775.778719000050000,6446416.224840000300000
345,0,0,0,1,23,1.5042500,6.9893398,0.3792770,891775.778719000050000,6446416.224840000300000
346,0,0,0,1,22,1.4675100,6.9893398,0.3792770,893775.778719000050000,6446416.224840000300000
347,0,0,0,1,20,1.4459800,6.9893398,0.3792770,895775.778719000050000,6446416.224840000300000
348,0,0,0,1,20,1.4342300,6.9893398,0.3792770,897775.778719000050000,6446416.224840000300000
349,0,0,0,1,21,1.4550101,7.2990699,0.3960840,901775.778719000050000,6446416.224840000300000
350,0,0,0,1,18,1.4800000,0.9614390,0.8035720,691775.778719000050000,6448416.224840000300000
351,0,0,0,1,19,1.4872400,0.9614390,0.8035720,693775.778719000050000,6448416.224840000300000
352,0,0,0,1,21,1.4782200,0.9614390,0.8035720,695775.778719000050000,6448416.224840000300000
353,0,0,0,1,22,1.4707000,0.9614390,0.8035720,697775.778719000050000,6448416.224840000300000
354,0,0,0,1,24,1.4351100,0.9614390,0.8035720,699775.778719000050000,6448416.224840000300000
355,0,0,0,1,26,1.4077899,1.0254600,0.8170680,701775.778719000050000,6448416.224840000300000
356,0,0,0,1,27,1.3861099,1.0254600,0.8170680,703775.778719000050000,6448416.224840000300000
357,0,0,0,1,28,1.3609500,1.0254600,0.8170680,705775.778719000050000,6448416.224840000300000
358,0,0,0,1,28,1.3431400,1.0254600,0.8170680,707775.778719000050000,6448416.224840000300000
359,0,0,0,1,26,1.3087200,1.0254600,0.8170680,709775.778719000050000,6448416.224840000300000
360,0,0,0,1,24,1.2700500,1.0254600,0.8170680,711775.778719000050000,6448416.224840000300000
361,0,0,0,1,22,0.7336270,1.0254600,0.8170680,713775.778719000050000,6448416.224840000300000
362,0,0,0,1,21,1.1771600,1.0254600,0.8170680,715775.778719000050000,6448416.224840000300000
363,0,0,0,1,20,1.1487100,1.0254600,0.8170680,717775.778719000050000,6448416.224840000300000
364,0,0,0,1,20,1.1072201,1.0254600,0.8170680,719775.778719000050000,6448416.224840000300000
365,0,0,0,1,25,0.7099580,1.0254600,0.8170680,723775.778719000050000,6448416.224840000300000
366,0,0,0,1,28,0.9790000,1.0254600,0.8170680,725775.778719000050000,6448416.224840000300000
367,0,0,0,1,31,0.9136240,1.0485400,0.8354570,727775.778719000050000,6448416.224840000300000
368,0,0,0,1,30,0.8689510,1.0485400,0.8354570,729775.778719000050000,6448416.224840000300000
369,0,0,0,1,28,0.8474120,1.0485400,0.8354570,731775.778719000050000,6448416.224840000300000
370,0,0,0,1,28,0.7996710,1.0485400,0.8354570,733775.778719000050000,6448416.224840000300000
371,0,0,0,1,28,0.7705680,1.0485400,0.8354570,735775.778719000050000,6448416.224840000300000
372,0,0,0,1,28,0.7516020,1.0485400,0.8354570,737775.778719000050000,6448416.224840000300000
373,0,0,0,1,27,0.7668010,1.3930800,1.6985600,739775.778719000050000,6448416.224840000300000
374,0,0,0,1,27,0.7843000,1.3930800,1.6985600,741775.778719000050000,6448416.224840000300000
375,0,0,0,1,28,0.9500520,1.3930800,1.6985600,745775.778719000050000,6448416.224840000300000
376,0,0,0,1,27,1.0032500,1.3930800,1.6985600,747775.778719000050000,6448416.224840000300000
377,0,0,0,1,27,1.1073000,1.3930800,1.6985600,749775.778719000050000,6448416.224840000300000
378,0,0,0,1,26,1.2325900,1.3796000,1.6821200,751775.778719000050000,6448416.224840000300000
379,0,0,0,1,26,1.3274699,1.3796000,1.6821200,753775.778719000050000,6448416.224840000300000
380,0,0,0,1,25,1.3917100,1.3796000,1.6821200,755775.778719000050000,6448416.224840000300000
381,0,0,0,1,24,1.4417300,1.3796000,1.6821200,757775.778719000050000,6448416.224840000300000
382,0,0,0,1,24,1.4572800,1.3796000,1.6821200,759775.778719000050000,6448416.224840000300000
383,0,0,0,1,24,1.4317800,1.3796000,1.6821200,761775.778719000050000,6448416.224840000300000
384,0,0,0,1,23,1.3837301,1.2430800,1.5156600,763775.778719000050000,6448416.224840000300000
385,0,0,0,1,22,1.3657500,1.2430800,1.5156600,765775.778719000050000,6448416.224840000300000
386,0,0,0,1,21,1.3448200,1.2430800,1.5156600,767775.778719000050000,6448416.224840000300000
387,0,0,0,1,22,1.3140600,1.2430800,1.5156600,769775.778719000050000,6448416.224840000300000
388,0,0,0,1,27,1.2833600,1.2430800,1.5156600,771775.778719000050000,6448416.224840000300000
389,0,0,0,1,32,1.2611500,1.2430800,1.5156600,773775.778719000050000,6448416.224840000300000
390,0,0,0,1,34,1.2069800,1.2739700,1.7372500,775775.778719000050000,6448416.224840000300000
391,0,0,0,1,0,1.1338700,1.2739700,1.7372500,777775.778719000050000,6448416.224840000300000
392,0,0,0,1,0,1.0574900,1.2739700,1.7372500,779775.778719000050000,6448416.224840000300000
393,0,0,0,1,0,0.6619740,6.4273200,0.3487790,875775.778719000050000,6448416.224840000300000
394,0,0,0,1,0,1.0397600,6.4273200,0.3487790,877775.778719000050000,6448416.224840000300000
395,0,0,0,1,0,0.8883980,6.9893398,0.3792770,887775.778719000050000,6448416.224840000300000
396,0,0,0,1,25,1.5542300,6.9893398,0.3792770,889775.778719000050000,6448416.224840000300000
397,0,0,0,1,25,1.5122700,6.9893398,0.3792770,891775.778719000050000,6448416.224840000300000
398,0,0,0,1,0,1.3929700,6.9893398,0.3792770,897775.778719000050000,6448416.224840000300000
399,0,0,0,1,21,1.4256400,7.2990699,0.3960840,899775.778719000050000,6448416.224840000300000
400,0,0,0,1,23,1.4612800,7.2990699,0.3960840,901775.778719000050000,6448416.224840000300000
401,0,0,0,1,0,0.6744850,0.9614390,0.8035720,683775.778719000050000,6450416.224840000300000
402,0,0,0,1,30,1.3704900,0.9614390,0.8035720,685775.778719000050000,6450416.224840000300000
403,0,0,0,1,26,1.4011700,0.9614390,0.8035720,687775.778719000050000,6450416.224840000300000
404,0,0,0,1,19,1.4262201,0.9614390,0.8035720,689775.778719000050000,6450416.224840000300000
405,0,0,0,1,18,1.4508500,0.9614390,0.8035720,691775.778719000050000,6450416.224840000300000
406,0,0,0,1,23,1.4586400,0.9614390,0.8035720,693775.778719000050000,6450416.224840000300000
407,0,0,0,1,26,1.4568501,0.9614390,0.8035720,695775.778719000050000,6450416.224840000300000
408,0,0,0,1,27,1.4535400,0.9614390,0.8035720,697775.778719000050000,6450416.224840000300000
409,0,0,0,1,28,1.4222800,0.9614390,0.8035720,699775.778719000050000,6450416.224840000300000
410,0,0,0,1,29,1.4139301,1.0254600,0.8170680,701775.778719000050000,6450416.224840000300000
411,0,0,0,1,29,1.3980800,1.0254600,0.8170680,703775.778719000050000,6450416.224840000300000
412,0,0,0,1,30,1.3776500,1.0254600,0.8170680,705775.778719000050000,6450416.224840000300000
413,0,0,0,1,30,1.3523800,1.0254600,0.8170680,707775.778719000050000,6450416.224840000300000
414,0,0,0,1,28,1.3199600,1.0254600,0.8170680,709775.778719000050000,6450416.224840000300000
415,0,0,0,1,25,1.2971600,1.0254600,0.8170680,711775.778719000050000,6450416.224840000300000
416,0,0,0,1,23,0.7637290,1.0254600,0.8170680,713775.778719000050000,6450416.224840000300000
417,0,0,0,1,23,1.2113700,1.0254600,0.8170680,715775.778719000050000,6450416.224840000300000
418,0,0,0,1,22,1.1712500,1.0254600,0.8170680,717775.778719000050000,6450416.224840000300000
419,0,0,0,1,21,1.1320400,1.0254600,0.8170680,719775.778719000050000,6450416.224840000300000
420,0,0,0,1,23,1.1051000,1.0254600,0.8170680,721775.778719000050000,6450416.224840000300000
421,0,0,0,1,26,1.0572701,1.0254600,0.8170680,723775.778719000050000,6450416.224840000300000
422,0,0,0,1,28,1.0169500,1.0254600,0.8170680,725775.778719000050000,6450416.224840000300000
423,0,0,0,1,29,0.9539880,1.0485400,0.8354570,727775.778719000050000,6450416.224840000300000
424,0,0,0,1,28,0.9079300,1.0485400,0.8354570,729775.778719000050000,6450416.224840000300000
425,0,0,0,1,26,0.8823010,1.0485400,0.8354570,731775.778719000050000,6450416.224840000300000
426,0,0,0,1,26,0.8358600,1.0485400,0.8354570,733775.778719000050000,6450416.224840000300000
427,0,0,0,1,27,0.8015700,1.0485400,0.8354570,735775.778719000050000,6450416.224840000300000
428,0,0,0,1,27,0.7882770,1.0485400,0.8354570,737775.778719000050000,6450416.224840000300000
429,0,0,0,1,27,0.7884280,1.3930800,1.6985600,739775.778719000050000,6450416.224840000300000
430,0,0,0,1,27,0.8138770,1.3930800,1.6985600,741775.778719000050000,6450416.224840000300000
431,0,0,0,1,28,0.9043730,1.3930800,1.6985600,743775.778719000050000,6450416.224840000300000
432,0,0,0,1,29,0.9612220,1.3930800,1.6985600,745775.778719000050000,6450416.224840000300000
433,0,0,0,1,28,1.0042700,1.3930800,1.6985600,747775.778719000050000,6450416.224840000300000
434,0,0,0,1,28,1.1184800,1.3930800,1.6985600,749775.778719000050000,6450416.224840000300000
435,0,0,0,1,27,1.2523400,1.3796000,1.6821200,751775.778719000050000,6450416.224840000300000
436,0,0,0,1,27,1.3470100,1.3796000,1.6821200,753775.778719000050000,6450416.224840000300000
437,0,0,0,1,26,1.4020000,1.3796000,1.6821200,755775.778719000050000,6450416.224840000300000
438,0,0,0,1,25,1.4450400,1.3796000,1.6821200,757775.778719000050000,6450416.224840000300000
439,0,0,0,1,24,1.4516799,1.3796000,1.6821200,759775.778719000050000,6450416.224840000300000
440,0,0,0,1,24,1.4285800,1.3796000,1.6821200,761775.778719000050000,6450416.224840000300000
441,0,0,0,1,23,1.3922300,1.2430800,1.5156600,763775.778719000050000,6450416.224840000300000
442,0,0,0,1,21,1.3788600,1.2430800,1.5156600,765775.778719000050000,6450416.224840000300000
443,0,0,0,1,22,1.3678200,1.2430800,1.5156600,767775.778719000050000,6450416.224840000300000
444,0,0,0,1,23,1.3521800,1.2430800,1.5156600,769775.778719000050000,6450416.224840000300000
445,0,0,0,1,29,1.3186001,1.2430800,1.5156600,771775.778719000050000,6450416.224840000300000
446,0,0,0,1,35,1.2874200,1.2430800,1.5156600,773775.778719000050000,6450416.224840000300000
447,0,0,0,1,0,1.5471700,6.9893398,0.3792770,887775.778719000050000,6450416.224840000300000
448,0,0,0,1,27,1.5511301,6.9893398,0.3792770,889775.778719000050000,6450416.224840000300000
449,0,0,0,1,27,1.5040300,6.9893398,0.3792770,891775.778719000050000,6450416.224840000300000
450,0,0,0,1,0,0.7260750,6.9893398,0.3792770,895775.778719000050000,6450416.224840000300000
451,0,0,0,1,0,1.3730400,6.9893398,0.3792770,897775.778719000050000,6450416.224840000300000
452,0,0,0,1,21,1.4182900,7.2990699,0.3960840,899775.778719000050000,6450416.224840000300000
453,0,0,0,1,23,1.4640900,7.2990699,0.3960840,901775.778719000050000,6450416.224840000300000
454,0,0,0,1,0,0.6526540,0.9614390,0.8035720,681775.778719000050000,6452416.224840000300000
455,0,0,0,1,0,1.3047301,0.9614390,0.8035720,683775.778719000050000,6452416.224840000300000
456,0,0,0,1,0,1.3358400,0.9614390,0.8035720,685775.778719000050000,6452416.224840000300000
457,0,0,0,1,0,1.3659300,0.9614390,0.8035720,687775.778719000050000,6452416.224840000300000
458,0,0,0,1,0,1.3924500,0.9614390,0.8035720,689775.778719000050000,6452416.224840000300000
459,0,0,0,1,0,1.4125700,0.9614390,0.8035720,691775.778719000050000,6452416.224840000300000
460,0,0,0,1,30,1.4290400,0.9614390,0.8035720,693775.778719000050000,6452416.224840000300000
461,0,0,0,1,32,1.4305500,0.9614390,0.8035720,695775.778719000050000,6452416.224840000300000
462,0,0,0,1,33,1.4259200,0.9614390,0.8035720,697775.778719000050000,6452416.224840000300000
463,0,0,0,1,34,1.4033000,0.9614390,0.8035720,699775.778719000050000,6452416.224840000300000
464,0,0,0,1,32,1.3997900,1.0254600,0.8170680,701775.778719000050000,6452416.224840000300000
465,0,0,0,1,31,1.3897001,1.0254600,0.8170680,703775.778719000050000,6452416.224840000300000
466,0,0,0,1,31,1.3819000,1.0254600,0.8170680,705775.778719000050000,6452416.224840000300000
467,0,0,0,1,31,1.3604300,1.0254600,0.8170680,707775.778719000050000,6452416.224840000300000
468,0,0,0,1,28,1.3318200,1.0254600,0.8170680,709775.778719000050000,6452416.224840000300000
469,0,0,0,1,25,1.2997200,1.0254600,0.8170680,711775.778719000050000,6452416.224840000300000
470,0,0,0,1,24,1.2548000,1.0254600,0.8170680,713775.778719000050000,6452416.224840000300000
471,0,0,0,1,24,1.2338500,1.0254600,0.8170680,715775.778719000050000,6452416.224840000300000
472,0,0,0,1,24,1.1977400,1.0254600,0.8170680,717775.778719000050000,6452416.224840000300000
473,0,0,0,1,23,1.1564800,1.0254600,0.8170680,719775.778719000050000,6452416.224840000300000
474,0,0,0,1,25,1.1155100,1.0254600,0.8170680,721775.778719000050000,6452416.224840000300000
475,0,0,0,1,27,1.0697500,1.0254600,0.8170680,723775.778719000050000,6452416.224840000300000
476,0,0,0,1,28,1.0430800,1.0254600,0.8170680,725775.778719000050000,6452416.224840000300000
477,0,0,0,1,29,0.9746960,1.0485400,0.8354570,727775.778719000050000,6452416.224840000300000
478,0,0,0,1,27,0.9293610,1.0485400,0.8354570,729775.778719000050000,6452416.224840000300000
479,0,0,0,1,25,0.8817970,1.0485400,0.8354570,731775.778719000050000,6452416.224840000300000
480,0,0,0,1,26,0.8433680,1.0485400,0.8354570,733775.778719000050000,6452416.224840000300000
481,0,0,0,1,27,0.8164490,1.0485400,0.8354570,735775.778719000050000,6452416.224840000300000
482,0,0,0,1,28,0.8010570,1.0485400,0.8354570,737775.778719000050000,6452416.224840000300000
483,0,0,0,1,28,0.8002200,1.3930800,1.6985600,739775.778719000050000,6452416.224840000300000
484,0,0,0,1,27,0.8271150,1.3930800,1.6985600,741775.778719000050000,6452416.224840000300000
485,0,0,0,1,28,0.9023520,1.3930800,1.6985600,743775.778719000050000,6452416.224840000300000
486,0,0,0,1,29,0.9646680,1.3930800,1.6985600,745775.778719000050000,6452416.224840000300000
487,0,0,0,1,29,1.0473700,1.3930800,1.6985600,747775.778719000050000,6452416.224840000300000
488,0,0,0,1,29,1.1620200,1.3930800,1.6985600,749775.778719000050000,6452416.224840000300000
489,0,0,0,1,29,1.2926199,1.3796000,1.6821200,751775.778719000050000,6452416.224840000300000
490,0,0,0,1,29,1.3843600,1.3796000,1.6821200,753775.778719000050000,6452416.224840000300000
